video_id,t_start,t_end,score
16_10,741.18,838.4,0.0012
16_10,930.7,935.78,0.0011
16_10,772.67,784.74,0.0011
16_10,934.73,998.37,0.0011
16_10,867.62,870.17,0.001
16_10,685.38,690.53,0.001
4_30,647.22,674.36,0.9998
4_30,956.27,992.79,0.9975
4_30,838.4,851.21,0.9974
4_30,819.45,829.18,0.9971
4_30,947.24,954.18,0.9961
4_30,711.88,719.45,0.9961
4_30,743.2,752.51,0.995
4_30,755.32,785.44,0.9935
4_30,856.76,924.22,0.9902
4_30,1009.88,1030.48,0.9881
4_30,806.83,809.13,0.986
4_30,1004.32,1008.16,0.9821
4_30,851.28,854.98,0.9771
4_30,792.19,803.72,0.9762
4_30,680.1,702.02,0.97
4_30,947.24,954.17,0.1355
4_30,647.24,674.33,0.1347
4_30,819.45,829.17,0.1346
4_30,743.2,752.5,0.1342
4_30,755.3,785.44,0.1335
4_30,711.87,719.45,0.1334
4_30,1004.32,1008.16,0.1326
4_30,651.01,657.16,0.0298
4_30,711.88,719.46,0.0179
4_30,1004.32,1008.16,0.0179
4_30,647.22,674.36,0.0158
4_30,999.64,1004.75,0.0139
4_30,700.93,712.03,0.0087
4_30,762.1,765.45,0.0085
4_30,773.4,784.02,0.0074
4_30,957.16,963.06,0.0066
4_30,608.99,642.77,0.0062
4_30,997.11,999.39,0.0061
4_30,1132.38,1154.4,0.0058
4_30,946.89,958.67,0.0055
4_30,673.56,676.64,0.0053
4_30,700.94,703.85,0.0046
4_30,1069.56,1080.16,0.0043
4_30,714.12,754.02,0.0043
4_30,1127.46,1138.31,0.0039
4_30,882.61,888.4,0.0038
4_30,848.2,859.13,0.0037
4_30,984.14,989.53,0.0036
4_30,727.6,733.94,0.0034
4_30,614.5,617.6,0.0034
4_30,803.92,806.88,0.0033
4_30,753.53,759.06,0.0032
4_30,930.61,933.05,0.0031
4_30,865.45,871.29,0.0031
4_30,990.61,1002.17,0.003
4_30,1048.62,1054.86,0.0029
4_30,860.11,865.6,0.0028
4_30,963.88,966.61,0.0027
4_30,911.07,914.01,0.0026
4_30,787.7,807.43,0.0025
4_30,920.91,927.71,0.0025
4_30,1033.67,1117.77,0.0024
4_30,973.33,978.69,0.0024
4_30,855.83,858.55,0.0024
4_30,941.07,946.59,0.0023
4_30,967.75,970.48,0.0022
4_30,1159.27,1170.3,0.0021
4_30,1142.64,1148.31,0.002
4_30,866.65,908.86,0.002
4_30,706.12,712.0,0.0019
4_30,728.86,731.36,0.0019
4_30,623.64,626.58,0.0019
4_30,960.22,966.21,0.0018
4_30,992.22,997.85,0.0018
4_30,756.66,780.39,0.0017
4_30,692.07,694.7,0.0016
4_30,781.78,788.14,0.0016
4_30,1049.63,1052.49,0.0016
4_30,924.09,930.19,0.0015
4_30,905.16,916.59,0.0015
4_30,776.04,779.39,0.0015
4_30,875.19,880.9,0.0014
4_30,1077.0,1098.59,0.0014
4_30,690.11,700.65,0.0014
4_30,616.25,638.7,0.0014
4_30,789.18,833.0,0.0013
4_30,948.62,1031.02,0.0012
4_30,928.58,940.3,0.0012
4_30,744.41,751.42,0.0012
4_30,1027.1,1030.14,0.0011
4_30,953.03,955.45,0.0011
4_30,732.8,743.35,0.0011
4_30,642.49,648.45,0.0011
4_30,656.45,659.16,0.0011
4_30,659.92,662.67,0.0011
4_30,721.34,727.25,0.001
4_30,857.18,860.31,0.001
4_30,788.07,793.11,0.001
15_30,651.94,672.78,0.9996
15_30,846.73,853.64,0.9995
15_30,866.25,880.75,0.9982
15_30,688.86,729.43,0.9981
15_30,793.26,812.55,0.9976
15_30,855.3,865.74,0.9963
15_30,831.14,836.0,0.9963
15_30,731.51,758.93,0.9947
15_30,925.2,928.04,0.9905
15_30,760.32,792.79,0.9902
15_30,884.84,924.96,0.9884
15_30,640.28,646.44,0.9881
15_30,673.66,686.56,0.9805
15_30,930.19,953.05,0.9782
15_30,617.28,638.75,0.9746
15_30,835.86,844.89,0.9717
15_30,813.05,825.27,0.9642
15_30,828.74,830.61,0.9638
15_30,731.49,758.96,0.1354
15_30,866.24,880.75,0.1354
15_30,855.31,865.75,0.1353
15_30,846.72,853.64,0.1351
15_30,831.15,836.0,0.1346
15_30,925.2,928.03,0.1337
15_30,640.28,646.45,0.1334
15_30,930.19,953.07,0.1323
15_30,828.75,830.61,0.1299
15_30,673.67,686.55,0.1291
15_30,731.53,758.92,0.0184
15_30,846.72,853.64,0.0175
15_30,651.23,654.12,0.0113
15_30,1126.3,1129.51,0.0091
15_30,840.18,845.22,0.0068
15_30,627.77,639.88,0.0067
15_30,756.45,790.29,0.0064
15_30,880.29,902.44,0.0058
15_30,870.47,873.24,0.0057
15_30,1041.91,1044.57,0.0057
15_30,629.57,632.38,0.0056
15_30,1048.32,1059.55,0.0055
15_30,965.42,968.43,0.005
15_30,1104.12,1147.26,0.0048
15_30,1054.66,1066.57,0.0046
15_30,813.09,833.87,0.0042
15_30,697.89,700.69,0.004
15_30,897.25,903.06,0.0036
15_30,1151.58,1154.55,0.0035
15_30,857.71,863.94,0.0034
15_30,808.69,811.29,0.0028
15_30,1065.02,1070.78,0.0027
15_30,902.81,922.91,0.0026
15_30,651.08,663.38,0.0026
15_30,999.64,1005.99,0.0025
15_30,735.4,740.99,0.0023
15_30,872.49,874.89,0.0022
15_30,1055.18,1058.13,0.002
15_30,947.01,1030.92,0.002
15_30,759.69,778.12,0.002
15_30,936.96,942.52,0.002
15_30,1031.94,1042.16,0.002
15_30,1059.76,1081.64,0.0019
15_30,981.97,984.89,0.0019
15_30,1137.45,1143.31,0.0018
15_30,1022.33,1033.86,0.0018
15_30,655.19,657.92,0.0018
15_30,637.31,653.21,0.0017
15_30,861.92,864.75,0.0017
15_30,762.27,844.17,0.0016
15_30,849.92,852.5,0.0016
15_30,743.12,754.88,0.0016
15_30,1152.01,1158.27,0.0015
15_30,867.87,870.73,0.0015
15_30,653.25,691.06,0.0014
15_30,1044.03,1046.76,0.0014
15_30,832.33,835.14,0.0013
15_30,917.83,923.19,0.0013
15_30,984.52,995.21,0.0012
15_30,709.96,713.0,0.0012
15_30,875.48,877.99,0.0012
15_30,835.51,841.43,0.0012
15_30,694.25,731.67,0.0012
15_30,615.43,626.78,0.0012
15_30,870.2,872.98,0.0012
15_30,674.15,677.22,0.0011
15_30,1109.0,1111.75,0.0011
15_30,1132.79,1139.1,0.0011
15_30,728.06,733.4,0.001
9_22,862.07,889.02,0.9991
9_22,1053.63,1069.67,0.9976
9_22,818.38,859.9,0.9975
9_22,768.85,812.52,0.9968
9_22,904.32,919.61,0.9959
9_22,739.69,751.34,0.995
9_22,947.22,1034.09,0.9939
9_22,679.95,741.14,0.9934
9_22,918.89,946.53,0.9931
9_22,626.64,657.4,0.9916
9_22,1033.97,1055.83,0.9888
9_22,862.02,889.05,0.1363
9_22,818.35,859.84,0.1359
9_22,679.94,741.2,0.1351
9_22,918.88,946.55,0.1339
9_22,739.68,751.34,0.1334
9_22,768.83,812.49,0.1332
9_22,918.9,946.53,0.0181
9_22,679.98,741.09,0.0181
9_22,860.88,909.55,0.0068
9_22,663.23,669.88,0.0065
9_22,770.79,793.51,0.0055
9_22,603.86,618.9,0.0053
9_22,678.12,683.06,0.0053
9_22,795.57,808.41,0.0052
9_22,642.81,645.62,0.0052
9_22,734.67,737.54,0.0051
9_22,637.2,642.76,0.0046
9_22,740.94,775.3,0.0046
9_22,1031.06,1033.87,0.0045
9_22,862.77,874.49,0.0042
9_22,1146.93,1149.63,0.0034
9_22,1038.94,1051.94,0.0031
9_22,986.36,997.65,0.0029
9_22,1104.09,1107.14,0.0028
9_22,950.34,961.26,0.0027
9_22,1117.23,1119.8,0.0026
9_22,1096.7,1099.5,0.0025
9_22,716.83,719.59,0.0025
9_22,685.65,696.7,0.0024
9_22,917.48,920.43,0.002
9_22,1063.79,1104.68,0.002
9_22,822.86,828.54,0.002
9_22,627.4,630.26,0.0019
9_22,1056.94,1068.0,0.0019
9_22,832.34,855.25,0.0018
9_22,759.06,761.94,0.0017
9_22,1092.82,1116.3,0.0016
9_22,795.35,798.22,0.0016
9_22,1014.29,1025.15,0.0016
9_22,655.52,676.62,0.0015
9_22,944.28,946.87,0.0014
9_22,997.53,1000.47,0.0014
9_22,973.77,985.04,0.0013
9_22,764.17,769.49,0.0013
9_22,887.76,905.27,0.0013
9_22,1156.49,1159.44,0.0013
9_22,1069.6,1081.14,0.0012
9_22,870.32,876.85,0.0012
9_22,631.51,634.56,0.0011
9_22,648.72,654.27,0.0011
9_22,1113.33,1115.95,0.0011
9_22,1067.9,1070.56,0.0011
9_22,920.32,931.8,0.001
9_22,897.42,903.11,0.001
9_22,640.96,643.09,0.001
9_22,738.99,762.28,0.001
9_22,948.05,950.71,0.001
9_22,930.04,942.79,0.001
13_14,1042.46,1054.5,0.9998
13_14,635.4,648.07,0.9977
13_14,978.23,990.19,0.9971
13_14,839.58,942.77,0.9966
13_14,718.18,789.68,0.9961
13_14,804.49,811.67,0.996
13_14,657.72,684.31,0.9956
13_14,1019.0,1024.75,0.994
13_14,1028.58,1034.33,0.9932
13_14,797.79,801.66,0.9924
13_14,818.85,835.61,0.9865
13_14,699.62,707.3,0.9705
13_14,635.41,648.07,0.1349
13_14,657.73,684.3,0.1347
13_14,978.23,990.19,0.1341
13_14,1042.47,1054.51,0.1335
13_14,804.5,811.67,0.1324
13_14,819.86,822.85,0.0222
13_14,978.23,990.19,0.0181
13_14,615.91,636.68,0.0143
13_14,649.89,659.5,0.0143
13_14,777.16,782.27,0.0142
13_14,785.3,791.48,0.0135
13_14,1049.7,1133.53,0.0087
13_14,1046.73,1053.2,0.0087
13_14,838.45,851.06,0.0077
13_14,1116.22,1118.56,0.007
13_14,682.88,685.52,0.0061
13_14,660.93,663.9,0.0051
13_14,823.21,825.93,0.0049
13_14,743.95,749.59,0.0049
13_14,1088.14,1090.68,0.0047
13_14,732.09,771.75,0.0038
13_14,690.54,695.87,0.0037
13_14,1043.09,1049.6,0.0036
13_14,619.24,655.19,0.0034
13_14,669.85,673.07,0.0031
13_14,1091.13,1097.53,0.0025
13_14,971.39,974.21,0.0024
13_14,850.03,861.09,0.0024
13_14,959.49,962.71,0.0023
13_14,806.98,810.04,0.0022
13_14,1021.1,1023.59,0.0022
13_14,1056.86,1059.57,0.0022
13_14,915.38,937.22,0.0021
13_14,706.22,715.32,0.002
13_14,933.67,939.48,0.002
13_14,801.75,804.78,0.0019
13_14,981.35,984.33,0.0019
13_14,908.24,921.1,0.0018
13_14,657.06,705.48,0.0018
13_14,735.31,740.72,0.0018
13_14,796.85,801.74,0.0018
13_14,644.91,647.91,0.0017
13_14,1098.61,1104.77,0.0016
13_14,890.66,896.93,0.0016
13_14,788.04,790.58,0.0015
13_14,804.03,816.33,0.0014
13_14,995.29,1036.05,0.0014
13_14,760.57,762.96,0.0013
13_14,975.1,977.96,0.0013
13_14,966.81,969.46,0.0012
13_14,742.47,745.38,0.0012
13_14,689.02,708.07,0.0012
13_14,818.52,828.93,0.0012
13_14,616.02,619.18,0.0012
13_14,1053.12,1063.93,0.0012
13_14,761.97,773.65,0.0011
13_14,927.49,949.67,0.0011
13_14,674.15,680.34,0.0011
13_14,990.19,992.97,0.0011
13_14,1069.68,1080.46,0.0011
13_14,658.51,661.08,0.0011
13_14,992.6,997.9,0.0011
13_14,791.74,797.7,0.0011
13_14,834.26,855.23,0.001
13_14,1019.4,1022.14,0.001
13_14,1101.13,1182.96,0.001
13_14,784.33,786.8,0.001
13_14,1066.73,1069.77,0.001
5_22,972.65,979.43,0.9985
5_22,794.79,802.84,0.997
5_22,1045.76,1104.1,0.9954
5_22,987.06,1045.5,0.9946
5_22,770.53,791.88,0.9918
5_22,807.7,819.68,0.9913
5_22,623.27,682.97,0.9885
5_22,979.65,986.88,0.9879
5_22,742.8,754.46,0.982
5_22,686.07,705.18,0.9799
5_22,1104.4,1109.43,0.9795
5_22,821.45,903.03,0.9766
5_22,712.48,742.23,0.961
5_22,806.33,807.41,0.9594
5_22,867.85,971.79,0.833
5_22,833.83,965.35,0.2175
5_22,623.41,682.92,0.1355
5_22,972.65,979.43,0.1353
5_22,794.79,802.84,0.1352
5_22,987.06,1045.41,0.1349
5_22,807.7,819.69,0.1341
5_22,821.55,903.06,0.0733
5_22,794.79,802.84,0.0183
5_22,972.65,979.43,0.0181
5_22,987.07,1045.49,0.0179
5_22,877.2,882.84,0.0105
5_22,1073.55,1079.15,0.0088
5_22,824.43,835.82,0.0073
5_22,993.27,995.87,0.0064
5_22,995.41,1006.04,0.0057
5_22,787.3,790.26,0.0051
5_22,1049.68,1123.3,0.0051
5_22,913.67,936.83,0.0048
5_22,1105.39,1148.91,0.0039
5_22,880.45,901.76,0.0039
5_22,809.44,812.09,0.0038
5_22,833.07,876.71,0.0035
5_22,654.69,667.89,0.0032
5_22,784.06,795.17,0.0031
5_22,1035.34,1040.62,0.0027
5_22,798.73,802.57,0.0026
5_22,771.56,777.45,0.0024
5_22,888.72,894.96,0.0023
5_22,627.67,639.17,0.0023
5_22,781.11,786.92,0.0023
5_22,1152.57,1157.79,0.0023
5_22,931.6,937.31,0.0021
5_22,838.42,844.78,0.0021
5_22,802.56,805.13,0.002
5_22,722.27,727.86,0.0019
5_22,976.46,978.68,0.0018
5_22,928.75,931.49,0.0017
5_22,701.34,706.76,0.0016
5_22,828.5,838.94,0.0015
5_22,627.21,659.02,0.0014
5_22,1067.67,1074.24,0.0014
5_22,1138.9,1141.76,0.0014
5_22,804.27,820.67,0.0013
5_22,848.19,854.17,0.0013
5_22,771.49,774.37,0.0013
5_22,1109.3,1115.66,0.0013
5_22,705.22,746.89,0.0013
5_22,1064.97,1067.31,0.0012
5_22,1081.8,1084.79,0.0012
5_22,943.79,979.85,0.0012
5_22,1147.06,1152.83,0.0011
5_22,816.85,819.44,0.0011
5_22,1025.83,1046.18,0.0011
5_22,1050.11,1055.59,0.0011
5_22,648.51,654.71,0.0011
5_22,614.75,620.43,0.001
20_39,675.53,711.7,0.9998
20_39,621.09,656.93,0.9981
20_39,829.28,836.92,0.9974
20_39,863.24,866.51,0.9957
20_39,935.93,942.42,0.995
20_39,713.13,731.19,0.9942
20_39,665.86,673.97,0.9942
20_39,739.71,829.12,0.9908
20_39,658.18,665.63,0.9862
20_39,735.61,739.13,0.9839
20_39,850.25,862.51,0.983
20_39,912.15,918.83,0.9813
20_39,873.17,903.19,0.9554
20_39,903.72,935.81,0.8781
20_39,837.41,874.62,0.7875
20_39,829.29,836.92,0.135
20_39,658.17,665.64,0.1343
20_39,935.93,942.41,0.131
20_39,735.6,739.13,0.1308
20_39,863.25,866.51,0.1306
20_39,850.25,862.51,0.1056
20_39,837.37,874.64,0.085
20_39,829.29,836.92,0.0183
20_39,1034.98,1040.44,0.0111
20_39,1046.3,1088.08,0.0097
20_39,739.28,750.2,0.0096
20_39,1066.16,1071.71,0.008
20_39,738.81,741.71,0.008
20_39,965.12,967.9,0.0074
20_39,823.16,886.9,0.0065
20_39,942.01,947.95,0.0063
20_39,1017.01,1022.23,0.0054
20_39,822.71,828.36,0.0052
20_39,630.98,633.66,0.0048
20_39,741.19,762.34,0.0047
20_39,651.59,672.23,0.0041
20_39,838.87,851.1,0.0041
20_39,902.17,904.67,0.0038
20_39,616.61,622.7,0.0037
20_39,1124.74,1161.83,0.0035
20_39,890.13,900.81,0.0034
20_39,733.94,746.29,0.0034
20_39,862.67,867.64,0.0034
20_39,1003.6,1005.94,0.0028
20_39,751.25,763.05,0.0028
20_39,848.17,851.06,0.0027
20_39,1110.43,1113.54,0.0025
20_39,1048.78,1059.01,0.0025
20_39,667.83,670.98,0.0025
20_39,685.47,688.33,0.0025
20_39,909.95,912.69,0.0023
20_39,1155.57,1158.02,0.0023
20_39,787.5,790.0,0.0023
20_39,731.28,734.27,0.0022
20_39,1022.06,1061.27,0.0022
20_39,798.33,803.94,0.0021
20_39,999.66,1010.5,0.0021
20_39,817.61,829.23,0.0021
20_39,1067.81,1070.77,0.002
20_39,1063.25,1065.83,0.002
20_39,658.94,664.3,0.0019
20_39,768.1,774.12,0.0019
20_39,885.56,888.22,0.0019
20_39,975.25,1019.84,0.0018
20_39,872.7,907.57,0.0018
20_39,616.1,618.95,0.0018
20_39,996.86,1002.54,0.0017
20_39,837.23,843.65,0.0017
20_39,957.7,978.75,0.0017
20_39,709.84,715.5,0.0015
20_39,703.2,709.29,0.0015
20_39,1108.18,1118.32,0.0015
20_39,918.06,929.61,0.0014
20_39,756.0,762.41,0.0014
20_39,933.72,943.92,0.0013
20_39,762.99,765.56,0.0013
20_39,770.18,791.2,0.0012
20_39,1134.32,1223.82,0.0012
20_39,892.14,897.97,0.0011
20_39,997.3,999.62,0.0011
20_39,985.93,997.94,0.0011
20_39,871.57,882.0,0.001
20_39,615.72,626.09,0.001
26_19,1066.97,1085.52,0.9997
26_19,815.69,836.07,0.999
26_19,659.36,676.1,0.9974
26_19,701.1,755.13,0.9969
26_19,839.38,871.72,0.9949
26_19,760.52,773.45,0.9928
26_19,1105.67,1116.68,0.9921
26_19,937.51,939.5,0.989
26_19,1122.6,1211.8,0.989
26_19,1011.86,1065.71,0.9887
26_19,1093.27,1105.34,0.9871
26_19,1214.39,1228.8,0.978
26_19,781.19,811.81,0.9769
26_19,680.01,700.73,0.9767
26_19,872.17,884.64,0.9656
26_19,945.04,997.59,0.9614
26_19,619.6,656.61,0.9569
26_19,889.33,936.68,0.9567
26_19,1193.62,1206.33,0.9339
26_19,659.34,676.1,0.1355
26_19,815.7,836.06,0.1352
26_19,760.51,773.44,0.1335
26_19,1093.27,1105.35,0.1329
26_19,701.13,755.15,0.1326
26_19,937.51,939.5,0.1326
26_19,781.22,811.82,0.1304
26_19,1122.64,1211.82,0.1266
26_19,1193.62,1206.32,0.1213
26_19,1207.05,1211.81,0.0203
26_19,659.35,676.09,0.0182
26_19,1093.28,1105.34,0.018
26_19,701.05,755.14,0.0179
26_19,781.22,811.8,0.0176
26_19,659.41,662.07,0.0129
26_19,1014.08,1019.42,0.0118
26_19,1181.93,1194.24,0.0105
26_19,1148.47,1172.32,0.0095
26_19,909.8,933.02,0.009
26_19,662.0,669.22,0.0085
26_19,701.26,723.86,0.0082
26_19,1167.42,1179.35,0.008
26_19,1065.16,1093.78,0.0073
26_19,620.36,623.41,0.0065
26_19,1074.41,1076.98,0.0061
26_19,934.58,937.28,0.0061
26_19,615.31,627.1,0.0044
26_19,919.55,932.03,0.0037
26_19,973.51,997.37,0.0035
26_19,1014.31,1025.47,0.003
26_19,1133.9,1140.13,0.0028
26_19,836.87,862.4,0.0028
26_19,1010.31,1013.26,0.0027
26_19,1089.53,1117.12,0.0026
26_19,782.06,796.21,0.0025
26_19,1070.22,1073.74,0.0024
26_19,1082.78,1092.75,0.0023
26_19,755.35,757.89,0.0023
26_19,1183.13,1206.95,0.002
26_19,1076.16,1082.86,0.0019
26_19,1002.65,1014.77,0.0016
26_19,1016.19,1039.61,0.0015
26_19,619.65,624.61,0.0014
26_19,1141.29,1147.53,0.0014
26_19,757.88,776.38,0.0013
26_19,1088.14,1091.01,0.0013
26_19,750.28,753.05,0.0012
26_19,1113.69,1116.54,0.0012
26_19,696.64,699.32,0.0012
26_19,623.34,648.37,0.0012
26_19,1214.94,1226.57,0.0011
26_19,1095.47,1102.24,0.0011
26_19,869.93,887.09,0.001
25_11,765.44,798.14,0.9993
25_11,699.5,744.55,0.9985
25_11,868.12,963.02,0.998
25_11,975.57,990.68,0.9967
25_11,1131.69,1143.19,0.9953
25_11,1097.43,1099.39,0.9941
25_11,963.14,975.12,0.991
25_11,1212.17,1228.8,0.9909
25_11,823.59,836.66,0.9874
25_11,1108.71,1121.61,0.9851
25_11,990.07,992.57,0.9838
25_11,841.24,845.83,0.9828
25_11,799.88,809.51,0.9775
25_11,1147.78,1152.37,0.9748
25_11,1153.99,1211.35,0.9727
25_11,668.05,690.3,0.9663
25_11,994.48,1096.71,0.9416
25_11,765.38,798.24,0.137
25_11,699.45,744.56,0.1353
25_11,1097.43,1099.39,0.1353
25_11,868.06,963.0,0.1346
25_11,1212.17,1228.8,0.1344
25_11,823.61,836.65,0.1341
25_11,975.58,990.68,0.1322
25_11,1108.69,1121.63,0.1312
25_11,1153.82,1211.34,0.1311
25_11,704.6,716.89,0.035
25_11,975.58,990.69,0.0176
25_11,966.03,971.66,0.0164
25_11,1031.56,1033.65,0.0154
25_11,699.43,744.52,0.0153
25_11,1148.15,1150.33,0.0152
25_11,837.33,839.29,0.0093
25_11,1122.86,1125.46,0.0084
25_11,879.86,928.64,0.007
25_11,991.01,1015.59,0.0069
25_11,737.62,743.6,0.0068
25_11,1132.55,1139.7,0.0064
25_11,1098.17,1108.66,0.0056
25_11,871.33,873.53,0.0054
25_11,629.01,651.78,0.005
25_11,1120.95,1142.92,0.0043
25_11,879.2,890.9,0.0042
25_11,989.87,992.37,0.0041
25_11,622.67,694.18,0.004
25_11,803.84,808.78,0.0037
25_11,1094.91,1097.29,0.0037
25_11,737.04,748.19,0.0036
25_11,996.12,1034.87,0.0032
25_11,791.92,797.92,0.0029
25_11,1001.92,1004.61,0.0029
25_11,763.35,773.45,0.0029
25_11,800.5,806.18,0.0027
25_11,1067.79,1090.71,0.0025
25_11,652.17,662.68,0.0024
25_11,1108.85,1116.29,0.0023
25_11,1152.57,1228.55,0.0023
25_11,963.16,965.74,0.0023
25_11,839.54,859.69,0.0021
25_11,806.17,808.81,0.0021
25_11,967.85,970.39,0.0021
25_11,842.31,845.09,0.0019
25_11,869.89,875.03,0.0018
25_11,1211.83,1224.51,0.0017
25_11,1095.76,1099.82,0.0016
25_11,1083.75,1090.3,0.0016
25_11,1125.17,1132.05,0.0015
25_11,765.36,789.81,0.0015
25_11,865.66,868.73,0.0014
25_11,802.82,825.05,0.0013
25_11,879.62,882.47,0.0013
25_11,664.34,667.03,0.0013
25_11,1149.97,1152.12,0.0013
25_11,654.89,694.64,0.0013
25_11,794.2,797.43,0.0012
25_11,773.03,775.84,0.0012
25_11,617.51,636.69,0.0012
25_11,959.49,991.1,0.0012
25_11,1093.06,1095.69,0.0012
25_11,1191.29,1193.8,0.0011
25_11,1120.93,1123.2,0.0011
25_11,1195.91,1207.11,0.0011
25_11,940.93,953.37,0.001
18_24,1162.5,1169.79,0.9998
18_24,1008.16,1050.64,0.9991
18_24,840.44,962.39,0.9972
18_24,1073.51,1082.2,0.995
18_24,618.2,652.86,0.9941
18_24,760.93,780.18,0.9931
18_24,781.03,830.97,0.9911
18_24,655.92,757.22,0.9902
18_24,996.44,1005.48,0.9892
18_24,1061.98,1073.43,0.9891
18_24,1172.91,1184.21,0.9885
18_24,1084.38,1162.37,0.9752
18_24,963.13,996.14,0.9742
18_24,1162.5,1169.79,0.1351
18_24,618.2,652.94,0.1351
18_24,1008.16,1050.63,0.1349
18_24,656.02,757.17,0.1344
18_24,760.93,780.17,0.1343
18_24,1172.91,1184.21,0.1338
18_24,1061.99,1073.44,0.1334
18_24,781.08,830.95,0.1331
18_24,840.49,897.42,0.0236
18_24,1162.51,1169.79,0.0181
18_24,963.56,966.98,0.0122
18_24,1082.6,1094.5,0.0103
18_24,994.0,999.09,0.0101
18_24,656.92,675.49,0.0069
18_24,954.88,957.66,0.0059
18_24,896.24,922.16,0.0049
18_24,779.09,807.17,0.0046
18_24,989.87,993.04,0.0044
18_24,1060.86,1080.64,0.0042
18_24,733.54,757.09,0.0041
18_24,946.22,965.5,0.0037
18_24,926.75,929.37,0.0034
18_24,950.42,953.5,0.0033
18_24,947.28,949.95,0.0032
18_24,1010.83,1037.6,0.0032
18_24,642.32,654.22,0.003
18_24,758.75,761.34,0.003
18_24,713.57,754.35,0.0024
18_24,1008.81,1021.78,0.0024
18_24,1083.6,1088.4,0.0022
18_24,757.01,759.67,0.0021
18_24,996.78,1006.48,0.002
18_24,1083.9,1135.3,0.0018
18_24,763.65,776.56,0.0017
18_24,940.08,950.14,0.0017
18_24,958.88,961.17,0.0017
18_24,618.64,625.13,0.0015
18_24,1073.9,1080.74,0.0014
18_24,1183.69,1228.8,0.0014
18_24,647.5,653.72,0.0014
18_24,967.78,993.87,0.0013
18_24,937.26,944.14,0.001
27_9,1030.62,1046.93,0.999
27_9,826.36,842.66,0.9984
27_9,1009.16,1030.62,0.9977
27_9,1111.45,1152.97,0.9976
27_9,642.71,659.9,0.9969
27_9,936.33,991.04,0.9966
27_9,1073.51,1106.47,0.9915
27_9,844.35,925.81,0.9839
27_9,780.87,823.78,0.979
27_9,769.73,778.32,0.9599
27_9,689.08,746.51,0.9596
27_9,936.23,991.15,0.1361
27_9,1030.63,1046.92,0.1349
27_9,1111.46,1152.94,0.1344
27_9,826.37,842.67,0.1335
27_9,642.72,659.88,0.1329
27_9,620.13,642.85,0.028
27_9,936.2,991.16,0.0183
27_9,1030.62,1046.93,0.0179
27_9,700.1,711.74,0.009
27_9,845.38,868.2,0.0057
27_9,781.88,804.51,0.0052
27_9,1034.64,1040.45,0.0049
27_9,1028.44,1031.38,0.0049
27_9,746.79,784.47,0.0049
27_9,694.6,714.26,0.0045
27_9,1076.73,1099.18,0.0041
27_9,1018.41,1029.89,0.0039
27_9,926.17,932.25,0.0034
27_9,856.7,859.58,0.0034
27_9,923.24,928.72,0.0028
27_9,971.63,977.84,0.0027
27_9,897.23,903.58,0.0024
27_9,938.0,943.83,0.0022
27_9,885.33,888.24,0.0022
27_9,1020.46,1023.31,0.0022
27_9,767.58,777.89,0.0021
27_9,1039.43,1111.83,0.0021
27_9,860.79,866.85,0.002
27_9,1101.96,1108.16,0.002
27_9,863.77,885.88,0.002
27_9,629.61,635.66,0.002
27_9,804.68,825.64,0.0018
27_9,1134.57,1137.25,0.0017
27_9,653.45,658.87,0.0017
27_9,641.33,644.09,0.0016
27_9,1029.88,1070.3,0.0015
27_9,976.36,982.17,0.0015
27_9,1155.04,1176.72,0.0015
27_9,627.98,630.39,0.0014
27_9,1114.24,1116.99,0.0014
27_9,700.99,706.69,0.0013
27_9,1139.43,1142.04,0.0013
27_9,1006.4,1028.46,0.0013
27_9,1085.4,1088.37,0.0012
27_9,1117.73,1130.31,0.0012
27_9,684.58,777.34,0.0012
27_9,981.14,987.45,0.0012
27_9,938.67,963.71,0.0011
27_9,841.86,844.53,0.0011
27_9,1046.76,1052.59,0.0011
27_9,854.06,856.82,0.0011
27_9,905.91,908.54,0.0011
27_9,920.28,931.79,0.0011
27_9,1031.56,1037.8,0.001
21_11,929.17,985.89,0.9999
21_11,1172.75,1180.38,0.9988
21_11,760.28,771.18,0.9984
21_11,1190.19,1201.1,0.9975
21_11,1017.91,1111.11,0.9936
21_11,1151.32,1166.21,0.993
21_11,1131.72,1148.04,0.9927
21_11,703.51,728.56,0.9881
21_11,645.37,656.39,0.9876
21_11,787.54,811.51,0.9876
21_11,1113.35,1130.75,0.9869
21_11,874.73,903.43,0.9864
21_11,687.73,702.99,0.9577
21_11,994.24,1010.23,0.9329
21_11,1190.2,1201.09,0.1355
21_11,1172.75,1180.38,0.135
21_11,1151.33,1166.22,0.1344
21_11,1017.87,1111.15,0.1343
21_11,787.51,811.51,0.1341
21_11,874.71,903.42,0.1319
21_11,1151.33,1166.2,0.0182
21_11,787.52,811.49,0.0182
21_11,1172.75,1180.38,0.0181
21_11,975.34,986.23,0.0141
21_11,903.93,924.72,0.0104
21_11,732.82,738.96,0.0102
21_11,936.91,948.99,0.0089
21_11,620.49,641.55,0.0084
21_11,658.63,678.77,0.0076
21_11,815.2,821.02,0.0069
21_11,828.93,873.88,0.006
21_11,681.25,702.26,0.0052
21_11,984.56,1006.77,0.0041
21_11,786.35,792.35,0.0041
21_11,1010.99,1030.66,0.0037
21_11,945.08,951.76,0.0035
21_11,702.66,709.32,0.0027
